number,stateCode,state,townCode,town,localCode,local
131,15,MÉXICO                      ,002,ACOLMAN,0015,TEPEXPAN
131,15,MÉXICO                      ,029,CHICOLOAPAN,0001,CHICOLOAPAN DE JUÁREZ
133,11,GUANAJUATO,037,SILAO DE LA VICTORIA,0001,SILAO DE LA VICTORIA
135,04,CAMPECHE,002,CAMPECHE,0001,SAN FRANCISCO DE CAMPECHE
135,13,HIDALGO,077,TULANCINGO DE BRAVO,0001,TULANCINGO
136,20,OAXACA,390,SANTA LUCÍA DEL CAMINO,0001,SANTA LUCÍA DEL CAMINO
137,16,MICHOACÁN DE OCAMPO       ,108,ZAMORA,0001,ZAMORA DE HIDALGO
137,21,PUEBLA,214,ZINACATEPEC,0001,SAN SEBASTIÁN ZINACATEPEC
138,20,OAXACA,068,OCOTLÁN DE MORELOS,0001,OCOTLÁN DE MORELOS
143,09,DISTRITO FEDERAL,008,LA MAGDALENA CONTRERAS,0001,LA MAGDALENA CONTRERAS
144,06,COLIMA,002,COLIMA,0001,COLIMA
148,16,MICHOACÁN DE OCAMPO       ,006,APATZINGÁN,0001,APATZINGÁN DE LA CONSTITUCIÓN
151,09,DISTRITO FEDERAL,014,BENITO JUÁREZ,0001,BENITO JUÁREZ
151,26,SONORA,018,CAJEME,0001,CIUDAD OBREGÓN
153,12,GUERRERO,061,TIXTLA DE GUERRERO,0001,TIXTLA DE GUERRERO
153,15,MÉXICO                      ,081,TECÁMAC,0019,OJO DE AGUA
153,24,SAN LUIS POTOSÍ        ,013,CIUDAD VALLES,0001,CIUDAD VALLES
154,17,MORELOS,018,TEMIXCO,0001,TEMIXCO
154,20,OAXACA,039,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,0001,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN
155,12,GUERRERO,028,CHILAPA DE ÁLVAREZ,0001,CHILAPA DE ÁLVAREZ
155,29,TLAXCALA,018,CONTLA DE JUAN CUAMATZI,0001,CONTLA
156,11,GUANAJUATO,011,CORTAZAR,0001,CORTAZAR
156,21,PUEBLA,085,IZÚCAR DE MATAMOROS,0001,IZÚCAR DE MATAMOROS
156,29,TLAXCALA,044,ZACATELCO,0001,ZACATELCO
157,12,GUERRERO,035,IGUALA DE LA INDEPENDENCIA,0001,IGUALA DE LA INDEPENDENCIA
157,20,OAXACA,515,SANTO DOMINGO TEHUANTEPEC,0001,SANTO DOMINGO TEHUANTEPEC
160,11,GUANAJUATO,021,MOROLEÓN,0001,MOROLEÓN
161,11,GUANAJUATO,027,SALAMANCA,0001,SALAMANCA
161,29,TLAXCALA,005,APIZACO,0001,CIUDAD DE APIZACO
162,15,MÉXICO                      ,020,COACALCO DE BERRIOZÁBAL,0001,SAN FRANCISCO COACALCO
167,15,MÉXICO                      ,120,ZUMPANGO,0001,ZUMPANGO DE OCAMPO
171,07,CHIAPAS,019,COMITÁN DE DOMÍNGUEZ,0001,COMITÁN DE DOMÍNGUEZ
172,15,MÉXICO                      ,025,CHALCO,0001,CHALCO DE DÍAZ COVARRUBIAS
172,16,MICHOACÁN DE OCAMPO       ,107,ZACAPU,0001,ZACAPU
172,24,SAN LUIS POTOSÍ        ,035,SOLEDAD DE GRACIANO SÁNCHEZ,0001,SOLEDAD DE GRACIANO SÁNCHEZ
172,30,VERACRUZ DE IGNACIO DE LA LLAVE,128,PEROTE,0001,PEROTE
173,13,HIDALGO,003,ACTOPAN,0001,ACTOPAN
174,11,GUANAJUATO,014,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL
174,30,VERACRUZ DE IGNACIO DE LA LLAVE,193,VERACRUZ,0001,VERACRUZ
177,20,OAXACA,531,SANTO TOMÁS MAZALTEPEC,0001,SANTO TOMÁS MAZALTEPEC
179,20,OAXACA,385,SANTA CRUZ XOXOCOTLÁN,0001,SANTA CRUZ XOXOCOTLÁN
180,30,VERACRUZ DE IGNACIO DE LA LLAVE,039,COATZACOALCOS,0001,COATZACOALCOS
182,30,VERACRUZ DE IGNACIO DE LA LLAVE,131,POZA RICA DE HIDALGO,0001,POZA RICA DE HIDALGO
183,28,TAMAULIPAS,022,MATAMOROS,0001,HEROICA MATAMOROS
185,15,MÉXICO                      ,109,TULTITLÁN,0003,BUENAVISTA
185,20,OAXACA,051,MAGDALENA TEITIPAC,0001,MAGDALENA TEITIPAC
187,09,DISTRITO FEDERAL,016,MIGUEL HIDALGO,0001,MIGUEL HIDALGO
188,21,PUEBLA,174,TEZIUTLÁN,0001,TEZIUTLÁN
188,25,SINALOA,001,AHOME,0001,LOS MOCHIS
189,19,NUEVO LEÓN   ,026,GUADALUPE,0001,GUADALUPE
189,21,PUEBLA,015,AMOZOC,0001,AMOZOC DE MOTA
190,21,PUEBLA,010,AJALPAN,0001,CIUDAD DE AJALPAN
201,18,NAYARIT,017,TEPIC,0001,TEPIC
202,28,TAMAULIPAS,041,VICTORIA,0001,CIUDAD VICTORIA
204,11,GUANAJUATO,041,URIANGATO,0001,URIANGATO
207,21,PUEBLA,197,XICOTEPEC,0001,XICOTEPEC DE JUÁREZ
211,21,PUEBLA,208,ZACATLÁN,0001,ZACATLÁN
213,27,TABASCO,004,CENTRO,0001,VILLAHERMOSA
219,02,BAJA CALIFORNIA,002,MEXICALI,0001,MEXICALI
219,07,CHIAPAS,089,TAPACHULA,0001,TAPACHULA DE CÓRDOVA Y ORDÓÑEZ
219,16,MICHOACÁN DE OCAMPO       ,034,HIDALGO,0001,CIUDAD HIDALGO
221,28,TAMAULIPAS,038,TAMPICO,0001,TAMPICO
228,17,MORELOS,011,JIUTEPEC,0001,JIUTEPEC
229,20,OAXACA,553,TLALIXTAC DE CABRERA,0001,TLALIXTAC DE CABRERA
230,11,GUANAJUATO,007,CELAYA,0001,CELAYA
232,26,SONORA,030,HERMOSILLO,0001,HERMOSILLO
234,21,PUEBLA,013,ALTEPEXI,0001,ALTEPEXI
236,20,OAXACA,441,SANTA MARÍA XADANI,0001,SANTA MARÍA XADANI
241,16,MICHOACÁN DE OCAMPO       ,112,ZITÁCUARO,0001,HERÓICA ZITÁCUARO
247,13,HIDALGO,030,IXMIQUILPAN,0001,IXMIQUILPAN
253,14,JALISCO,101,TONALÁ,0001,TONALÁ
255,15,MÉXICO                      ,060,NICOLÁS ROMERO,0001,CIUDAD NICOLÁS ROMERO
258,15,MÉXICO                      ,039,IXTAPALUCA,0001,IXTAPALUCA
268,17,MORELOS,006,CUAUTLA,0001,CUAUTLA
271,07,CHIAPAS,078,SAN CRISTÓBAL DE LAS CASAS,0001,SAN CRISTÓBAL DE LAS CASAS
271,10,DURANGO,005,DURANGO,0001,VICTORIA DE DURANGO
272,05,COAHUILA DE ZARAGOZA,035,TORREÓN,0001,TORREÓN
273,11,GUANAJUATO,017,IRAPUATO,0001,IRAPUATO
275,08,CHIHUAHUA,019,CHIHUAHUA,0001,CHIHUAHUA
275,14,JALISCO,023,ZAPOTLÁN EL GRANDE,0001,CIUDAD GUZMÁN
281,29,TLAXCALA,010,CHIAUTEMPAN,0001,SANTA ANA CHIAUTEMPAN
284,09,DISTRITO FEDERAL,006,IZTACALCO,0001,IZTACALCO
285,08,CHIHUAHUA,037,JUÁREZ,0001,JUÁREZ
285,16,MICHOACÁN DE OCAMPO       ,102,URUAPAN,0001,URUAPAN
286,02,BAJA CALIFORNIA,004,TIJUANA,0001,TIJUANA
288,23,QUINTANA ROO,005,BENITO JUÁREZ,0001,CANCÚN
291,09,DISTRITO FEDERAL,002,AZCAPOTZALCO,0001,AZCAPOTZALCO
294,09,DISTRITO FEDERAL,011,TLÁHUAC,0001,TLÁHUAC
296,05,COAHUILA DE ZARAGOZA,030,SALTILLO,0001,SALTILLO
304,25,SINALOA,012,MAZATLÁN,0001,MAZATLÁN
305,09,DISTRITO FEDERAL,015,CUAUHTÉMOC,0001,CUAUHTÉMOC
308,14,JALISCO,098,SAN PEDRO TLAQUEPAQUE,0001,TLAQUEPAQUE
309,28,TAMAULIPAS,032,REYNOSA,0001,REYNOSA
317,15,MÉXICO                      ,121,CUAUTITLÁN IZCALLI,0001,CUAUTITLÁN IZCALLI
325,09,DISTRITO FEDERAL,017,VENUSTIANO CARRANZA,0001,VENUSTIANO CARRANZA
328,29,TLAXCALA,025,SAN PABLO DEL MONTE,0001,VILLA VICENTE GUERRERO
333,29,TLAXCALA,013,HUAMANTLA,0001,HUAMANTLA
347,01,AGUASCALIENTES,001,AGUASCALIENTES,0001,AGUASCALIENTES
350,30,VERACRUZ DE IGNACIO DE LA LLAVE,087,XALAPA,0001,XALAPA-ENRÍQUEZ
359,15,MÉXICO                      ,013,ATIZAPÁN DE ZARAGOZA,0001,CIUDAD LÓPEZ MATEOS
362,15,MÉXICO                      ,122,VALLE DE CHALCO SOLIDARIDAD,0001,XICO
367,19,NUEVO LEÓN   ,039,MONTERREY,0001,MONTERREY
377,09,DISTRITO FEDERAL,003,COYOACÁN,0001,COYOACÁN
387,20,OAXACA,124,SAN BLAS ATEMPA,0001,SAN BLAS ATEMPA
404,17,MORELOS,007,CUERNAVACA,0001,CUERNAVACA
417,09,DISTRITO FEDERAL,013,XOCHIMILCO,0001,XOCHIMILCO
417,22,QUERÉTARO                               ,014,QUERÉTARO,0001,SANTIAGO DE QUERÉTARO
434,24,SAN LUIS POTOSÍ        ,028,SAN LUIS POTOSÍ,0001,SAN LUIS POTOSÍ
453,09,DISTRITO FEDERAL,010,ÁLVARO OBREGÓN,0001,ÁLVARO OBREGÓN
455,09,DISTRITO FEDERAL,012,TLALPAN,0001,TLALPAN
466,25,SINALOA,006,CULIACÁN,0001,CULIACÁN ROSALES
485,14,JALISCO,120,ZAPOPAN,0001,ZAPOPAN
499,21,PUEBLA,019,ATLIXCO,0001,ATLIXCO
513,15,MÉXICO                      ,104,TLALNEPANTLA DE BAZ,0001,TLALNEPANTLA
524,15,MÉXICO                      ,057,NAUCALPAN DE JUÁREZ,0001,NAUCALPAN DE JUÁREZ
529,13,HIDALGO,048,PACHUCA DE SOTO,0001,PACHUCA DE SOTO
531,31,YUCATÁN       ,050,MÉRIDA,0001,MÉRIDA
606,20,OAXACA,107,SAN ANTONIO DE LA CAL,0001,SAN ANTONIO DE LA CAL
